"@alecorti28,#bottlenoseon#ipad:itsabadstory!,Sun,18Nov201209:03:16+0000,https://twittercom/alecorti28/status/270089781654994944"
"@peovanhoof,Bottlenosedolphincapture,Taiji#tweet4taiji#japan#dolfinariumhttp://tco/Iq9vAyKI,Sun,18Nov201205:28:57+0000,https://twittercom/peovanhoof/status/270035848131661824"
"@peovanhoof,RissosandBottlenosedolphinscaptured#Taijicove,#Japan#tweet4taijihttp://tco/NJjJdhzX,Sun,18Nov201205:26:06+0000,https://twittercom/peovanhoof/status/270035130297495553"
"@acocex,Topstory:Bottlenosehttp://tco/w6GTLFic,seemorehttp://tco/BKge85nj,Sun,18Nov201205:19:52+0000,https://twittercom/acocex/status/270033561812365313"
"@Sea_Doberman,BottlenoseDolphinsKillLittlePorpoiseshttp://tco/8IzArFib#Tweet4Taiji#TheCove,Sun,18Nov201204:36:06+0000,https://twittercom/Sea_Doberman/status/270022547289038848"
"@aghoury79,WHO:GazaHospitalsOverwhelmedWithCasualties-http://tco/jmLXjq1mhttp://tco/ddHDmBat,Sun,18Nov201204:07:24+0000,https://twittercom/aghoury79/status/270015325234409472"
"@aghoury79,OperationPillarofDefenseisEhudBarakstest-http://tco/LZllokOX,Sun,18Nov201204:00:52+0000,https://twittercom/aghoury79/status/270013679943184384"
"@Sea_BowWow,BottlenoseDolphinsKillLittlePorpoiseshttp://tco/pHvbYkt2#Tweet4Taiji#TheCove,Sun,18Nov201202:36:14+0000,https://twittercom/Sea_BowWow/status/269992380558606336"
"@judyshapiro,RT@novaspivack:Usefulhttp://tco/6tOSF0EO-Seelivetrendingnewsaboutgaza-via@bottlenoseapp,Sun,18Nov201201:59:16+0000,https://twittercom/judyshapiro/status/269983077919506432"
"@judyshapiro,RT@novaspivack:Trythistoohttp://tco/zo1ua2c8-Seelivetrendingnewsaboutisrael-via@bottlenoseapp,Sun,18Nov201201:58:57+0000,https://twittercom/judyshapiro/status/269982998802350080"
"@cyrusk,RT@bottlenoseapp:Trythistoohttp://tco/S4aB8xvG-Seelivetrendingnewsaboutisrael-via@bottlenoseapp,Sun,18Nov201201:53:03+0000,https://twittercom/cyrusk/status/269981514807246849"
"@cyrusk,RT@bottlenoseapp:Usefulhttp://tco/QRpe3vGS-Seelivetrendingnewsaboutgaza-via@bottlenoseapp,Sun,18Nov201201:52:55+0000,https://twittercom/cyrusk/status/269981480527224832"
"@Spud2k6,Soulofabottlenosedolphin,Sun,18Nov201201:25:28+0000,https://twittercom/Spud2k6/status/269974573670359040"
"@novaspivack,Trythistoohttp://tco/Ja7v8N74-Seelivetrendingnewsaboutisrael-via@bottlenoseapp,Sun,18Nov201201:15:35+0000,https://twittercom/novaspivack/status/269972084250255360"
"@bottlenoseapp,Trythistoohttp://tco/S4aB8xvG-Seelivetrendingnewsaboutisrael-via@bottlenoseapp,Sun,18Nov201201:15:35+0000,https://twittercom/bottlenoseapp/status/269972084099252224"
"@bottlenoseapp,Usefulhttp://tco/QRpe3vGS-Seelivetrendingnewsaboutgaza-via@bottlenoseapp,Sun,18Nov201201:14:19+0000,https://twittercom/bottlenoseapp/status/269971765629964289"
"@novaspivack,Usefulhttp://tco/WJ0sSPYb-Seelivetrendingnewsaboutgaza-via@bottlenoseapp,Sun,18Nov201201:14:19+0000,https://twittercom/novaspivack/status/269971765604806656"
"@DanaWharf,TodaywesawRissosandBottlenosedolphin!DontbelievetheweathermansorryHenryDiCarlo-KTLA5itsahttp://tco/hhgPyuvY,Sun,18Nov201200:21:31+0000,https://twittercom/DanaWharf/status/269958478070681600"
"@kristianbertel,Sweetdolphinhttp://tco/Dfl2RRKy,Sun,18Nov201200:18:13+0000,https://twittercom/kristianbertel/status/269957648621903872"
"@radsjetk,AuthorityBottlenoseoil:NGOSharksinfloodingafeedingfantheflame!:avK,Sat,17Nov201222:59:34+0000,https://twittercom/radsjetk/status/269937855630045184"
"@BrianRBaird,@ggroovinhttp://tco/OwlTJ0rNStillinBetaFrommyfriendCarl,Enjoy,Sat,17Nov201222:24:00+0000,https://twittercom/BrianRBaird/status/269928904540684289"
"@meglowens,http://tco/IMeiMBZQisgivingawayaHB3SpiritHoodtooneoftheirreadersonMicheleMorrowasLadySylvanhttp://tco/jCxS6AU5,Sat,17Nov201222:15:17+0000,https://twittercom/meglowens/status/269926711578210304"
"@hironozu,SucceededtorunCloud9IDEonmyiMac!,Sat,17Nov201213:08:37+0000,https://twittercom/hironozu/status/269789137052246016"
"@AtabeyliG,Cloud9IDE-YourCodeAnywhere,Anytime:http://tco/2FygpTzCvia@youtube,Sat,17Nov201207:12:52+0000,https://twittercom/AtabeyliG/status/269699609931182080"
"@PanicPandaCat,sobacktoprogrammingandCloud9IDE,Sat,17Nov201204:44:02+0000,https://twittercom/PanicPandaCat/status/269662157124276224"
"@sml8data,Nodejs|Cloud9IDE|OnlineIDEYourcodeanywhere,anytimehttp://tco/kXQD5xwK#dev,Sat,17Nov201201:27:19+0000,https://twittercom/sml8data/status/269612650479095808"
"@davidvb,@jenkinsjoshuaVERYcool!DefinitelysomethingweshouldintegrateinCloud9IDE!Greatjob!,Fri,16Nov201207:16:45+0000,https://twittercom/davidvb/status/269338198470176768"
"@Jadon,@Schmid_MichaelYeah,theyallshowerrorsImakeglobalvariablereferencesthatCloud9IDEdoesntlikeImightremovetheminfuture,Thu,15Nov201212:36:15+0000,https://twittercom/Jadon/status/269056218419572736"
"@hironozu,FailedtoinstallCloud9IDE!,Thu,15Nov201211:29:14+0000,https://twittercom/hironozu/status/269039352015900673"
"@unwortdestages,Cloud9IDE,Wed,14Nov201207:49:58+0000,https://twittercom/unwortdestages/status/268621782230118401"
"@sergimansilla,Almosthavingageekgasmrunningxmonad+Cloud9IDEAwesomeness!,Tue,13Nov201210:06:51+0000,https://twittercom/sergimansilla/status/268293843680624640"
"@johnantoni,Cloud9IDE-Yourcodeanywhere,anytimehttp://tco/yTZq4Lxw,Tue,13Nov201205:14:06+0000,https://twittercom/johnantoni/status/268220171599101952"
"@MediaMathEMEA,#FF@GoDigitCanada@adtech@AdTrader_Conf@alexmerwin@MyBusinessMojo@sociomantic@adzine@exchangewireHappyFriday,Fri,16Nov201208:36:50+0000,https://twittercom/MediaMathEMEA/status/269358351580803072"
"@sociomantic,SixdaystogotosupporttheDProgrammingLanguageConference2013onKickstarterhttp://tco/yIpXt9Ju,Wed,14Nov201221:50:54+0000,https://twittercom/sociomantic/status/268833412389928960"
"@sociomantic,RT@jlkelly:InSFmon-wedandNYthu-frithisweek--hitmeupifinterestedingettingtogether,Tue,13Nov201220:27:28+0000,https://twittercom/sociomantic/status/268450026433433600"
"@jlkelly,InSFmon-wedandNYthu-frithisweekspreadingthegoodwordof@sociomantic--hitmeupifinterestedingettingtogether,Mon,12Nov201214:12:29+0000,https://twittercom/jlkelly/status/267993269143736320"
"@Marjolijn,@randizuckerbergMaybetrygamifyingyourentireworkoutroutinebyadding@foodzy,@fitbitand@withingstothemix?:,Fri,16Nov201223:17:04+0000,https://twittercom/Marjolijn/status/269579872538599424"
"@visualligence,RT@johanvoets:PlayingaroundwithmydatafromFoodzyMyowndevAWSinstanceiscurrentlyanalyzing3818connectedfoodnodes#dataviz,Fri,16Nov201216:14:48+0000,https://twittercom/visualligence/status/269473605119770625"
"@johanvoets,PlayingaroundwithmydatafromFoodzyMyowndevAWSinstanceiscurrentlyanalyzing3818connectedfoodnodes#dataviz,Fri,16Nov201215:53:10+0000,https://twittercom/johanvoets/status/269468159755554816"
"@PretletterP,IjustunlockedtheMadHatterBadgeon@Foodzy-http://tco/qBzbhUHo,Wed,14Nov201222:01:09+0000,https://twittercom/PretletterP/status/268835992193081344"
"@jplattel,AreyouusingFoodzy,helptheQScommunitybyfillingoutthissurvey:http://tco/SvP9V8oh#quantifiedselfHT@johanvoets,Wed,14Nov201219:37:10+0000,https://twittercom/jplattel/status/268799755000373249"
"@uzar,IjustunlockedtheMadHatterBadgeon@Foodzy-http://tco/2anCEmNb,Tue,13Nov201219:50:45+0000,https://twittercom/uzar/status/268440787451265024"
"@mijndert,Met@FoodzyalsvoorbeeldRT@mangroveWhatMakesGreatWebDesign?nuoponsVimeoChannel:http://tco/4C8zxCAs,Tue,13Nov201210:00:31+0000,https://twittercom/mijndert/status/268292249996124161"
"@EsmeeF,IjustunlockedtheMadHatterBadgeon@Foodzy-http://tco/ggK6CD9d,Tue,13Nov201209:16:03+0000,https://twittercom/EsmeeF/status/268281058510909440"
"@annsterdam,IjustunlockedtheApple-a-DayBadgeon@Foodzy-http://tco/9mpELE5J,Mon,12Nov201220:01:16+0000,https://twittercom/annsterdam/status/268081046535421952"
"@florisvaneck,Meet@foodzy:apersonalfoodjournalforiPhoneandAndroidIlovethedesign,solidproductdatabaseand@fitbitintegration#qself,Mon,12Nov201219:49:14+0000,https://twittercom/florisvaneck/status/268078017794945024"
"@Femelebem,IjustunlockedtheForget-about-itBadgeon@Foodzy-http://tco/Tbhgji3U,Sun,11Nov201215:38:26+0000,https://twittercom/Femelebem/status/267652513312931840"
"@1Fisker_Karma,RT@Nm1TrueRusher:IhateBigTimeRushbecauseIlovethemsomuch,Sun,18Nov201221:41:21+0000,https://twittercom/1Fisker_Karma/status/270280559673090049"
"@ralphspoons,@TheNathanJamesitskarmaforsavingDylanandputtingmaloneythroughamuppetisgoingtowintimetoendit,Sun,18Nov201221:41:21+0000,https://twittercom/ralphspoons/status/270280559421427713"
"@em_es_cee,RT@Cat41968:@em_es_ceeOrtorephrase:Thatkarmajustranoverthatdogma,Sun,18Nov201221:41:21+0000,https://twittercom/em_es_cee/status/270280557433327617"
"@pbrob3,RT@MrKendrickLamar:Karmadoesntdiscriminate,Sun,18Nov201221:41:18+0000,https://twittercom/pbrob3/status/270280547442499584"
"@MissMahoney24,@sammijobally23Ibetsheis!Karmaisabitchx,Sun,18Nov201221:41:15+0000,https://twittercom/MissMahoney24/status/270280535576805376"
"@Directioner3800,RT@kurrttcobain:""@OllieShipp1:karmaiswhenyourunoveryourownbananaonmariokart""Nokarmaiswhenurtweetscomeuponmytimeline,Sun,18Nov201221:41:15+0000,https://twittercom/Directioner3800/status/270280533085405184"
"@FindingLove0143,RT@ItsLifeFact:IhopekarmaslapsyouinthefacebeforeIdo,Sun,18Nov201221:41:14+0000,https://twittercom/FindingLove0143/status/270280528865947648"
"@BOOMHAUER2012,RT@MrKendrickLamar:Karmadoesntdiscriminate,Sun,18Nov201221:41:13+0000,https://twittercom/BOOMHAUER2012/status/270280526496153600"
"@Becca_laurennn,RT@michaelasweat:MaybeyoulosteverythingyoulovebecauseyoutookeverythingyoulovedforgrantedItskarmasoacceptit!!#KarmasABitch,Sun,18Nov201221:41:12+0000,https://twittercom/Becca_laurennn/status/270280522301833216"
"@Sincerlee_Karma,IdekhoworwhyIthinkImjusttired,Sun,18Nov201221:41:09+0000,https://twittercom/Sincerlee_Karma/status/270280509198843904"
"@YeagerKaci,VotingforteamcaptainnextweekSureaintvotingforyouTiredofyourcrap
#karma,Sun,18Nov201221:41:09+0000,https://twittercom/YeagerKaci/status/270280508582277120"
"@ChelsChaput,RT@ItsLifeFact:IhopekarmaslapsyouinthefacebeforeIdo,Sun,18Nov201221:41:08+0000,https://twittercom/ChelsChaput/status/270280506053120001"
"@rachhwall,RT@HoopClosingD1:ScreenshotisabitchFuckKarmaScreenshotwillgetyoufuckedup,Sun,18Nov201221:41:07+0000,https://twittercom/rachhwall/status/270280499493236736"
"@greggill1805,RT@liam_murray89:KarmahasjustslappedTulisarightintheface,littleslut,Sun,18Nov201221:41:05+0000,https://twittercom/greggill1805/status/270280490995572736"
"@fitness_ash,@Karma_IsMyChickoatmealisbeautiful!andsoispeanutbutterandpitabreadnaritreallyisyourfaultIseehowitis,Sun,18Nov201221:41:04+0000,https://twittercom/fitness_ash/status/270280486641860608"
"@martinabakir,RT@nachogeorges:DearKarma:Ihavealistofpeoplethatyouhadmissed,Sun,18Nov201221:41:03+0000,https://twittercom/martinabakir/status/270280485563924480"
"@lovemazza,YougavemedreamsnothappinessWellguesswhatifoundhappinessandyourlonglost#karma#fuckoff,Sun,18Nov201221:41:02+0000,https://twittercom/lovemazza/status/270280481189281793"
"@WindyCourtsz,RT@Hanna_Abbas:@officialtulisasobecauseofthecockslapsyoureceivedthateffectedyourhearingandyousavedRylanlastweek,Karmagotyou,Sun,18Nov201221:41:02+0000,https://twittercom/WindyCourtsz/status/270280480618856448"
"@kayfuckinglee,""@ClaireGuzielek1:IhopekarmahitsyoubeforeIdo"",Sun,18Nov201221:41:01+0000,https://twittercom/kayfuckinglee/status/270280474738450432"
"@Madyinspotlight,NowdontyouknowthatkarmatastessosweetSogoodluck,findinganotherme,Sun,18Nov201221:40:59+0000,https://twittercom/Madyinspotlight/status/270280466186244096"
"@eliza_agua,RT@MrKendrickLamar:Karmadoesntdiscriminate,Sun,18Nov201221:40:56+0000,https://twittercom/eliza_agua/status/270280455427870721"
"@___xSoph,@suntzzzzjustreadthisandnowImcravingduckpancakes#karma,Sun,18Nov201221:40:55+0000,https://twittercom/___xSoph/status/270280448549195776"
"@Pretty_Jazzy87,Wehadapartyof10buttheextrawasntasliveasthe9ofuslol@zab_show@jabless420@iAm_Bad_Karmahttp://tco/xT0U7UWw,Sun,18Nov201221:40:54+0000,https://twittercom/Pretty_Jazzy87/status/270280446867288064"
"@nachogeorges,DearKarma:Ihavealistofpeoplethatyouhadmissed,Sun,18Nov201221:40:54+0000,https://twittercom/nachogeorges/status/270280446145863681"
"@Rachel_abraham1,RT@mabraham4:@officialtulisakarma,youhadthechancetogetridofrylanappartentlyyoureabitchandyouralbumisshit,Sun,18Nov201221:40:54+0000,https://twittercom/Rachel_abraham1/status/270280445885837312"
"@MHassall416,GotmywalletbackthankyousomuchfranciscoHopefullykarmapaysyoubackinthebestwaypossible,Sun,18Nov201221:40:53+0000,https://twittercom/MHassall416/status/270280441905422336"
"@Nikkiui_233,Karma!Thatsallimmasay,Sun,18Nov201221:40:53+0000,https://twittercom/Nikkiui_233/status/270280440915578880"
"@asap_paulie,RT@iTweetGoodShitt:Karmadoesntdiscriminate,Sun,18Nov201221:40:51+0000,https://twittercom/asap_paulie/status/270280431922974720"
"@AmberVereijken,Getsupsendedfromschool+groundedfortherestofyourlife?Karma,Sun,18Nov201221:40:50+0000,https://twittercom/AmberVereijken/status/270280430878593025"
"@Sincerlee_Karma,Soooooannoyedrightnowugh:/,Sun,18Nov201221:40:49+0000,https://twittercom/Sincerlee_Karma/status/270280424125784064"
"@AMmoney1,Didalotofdirtstillwaitingforthekarma,Sun,18Nov201221:40:49+0000,https://twittercom/AMmoney1/status/270280423366606848"
"@tamyca_xo,RT@dolo_maaar:CantwaittillkarmahityallbitchesAllmyenemiesshegonnaGETyallbitches,Sun,18Nov201221:40:48+0000,https://twittercom/tamyca_xo/status/270280422318043137"
"@Molly_Puckeey,RT@Hanna_Abbas:@officialtulisasobecauseofthecockslapsyoureceivedthateffectedyourhearingandyousavedRylanlastweek,Karmagotyou,Sun,18Nov201221:40:48+0000,https://twittercom/Molly_Puckeey/status/270280422188019713"
"@mizza1404,RT@Garethmorgan7:@officialtulisaReapwhatyousew!

Keepawfulactsin,andlosegoodaTDtoawfulones!

#karma,Sun,18Nov201221:40:47+0000,https://twittercom/mizza1404/status/270280415397412865"
"@Love_In_Tats,RT@MrKendrickLamar:Karmadoesntdiscriminate,Sun,18Nov201221:40:47+0000,https://twittercom/Love_In_Tats/status/270280414663426049"
"@ClaireGuzielek1,IhopekarmahitsyoubeforeIdo,Sun,18Nov201221:40:45+0000,https://twittercom/ClaireGuzielek1/status/270280408464257025"
"@Kaite1993,RT@MrKendrickLamar:Karmadoesntdiscriminate,Sun,18Nov201221:40:44+0000,https://twittercom/Kaite1993/status/270280404949413888"
"@brit_bruno,Karmahasafunnywayofcomingbackforsomepeople#sorrynotsorry,Sun,18Nov201221:40:44+0000,https://twittercom/brit_bruno/status/270280403812753408"
"@Bonita_Brandy,RT@r_ransom1:Karmadoesntdiscriminate,Sun,18Nov201221:40:43+0000,https://twittercom/Bonita_Brandy/status/270280399068995584"
"@Trend_Setter_Jg,Karmabeenfuckingmeupforthepast5months!,Sun,18Nov201221:40:43+0000,https://twittercom/Trend_Setter_Jg/status/270280398985105408"
"@_StoneColdKilla,RT@MrKendrickLamar:Karmadoesntdiscriminate,Sun,18Nov201221:40:43+0000,https://twittercom/_StoneColdKilla/status/270280398771220480"
"@ChrisOBrien617,KarmaisntaBitchitsacunt,Sun,18Nov201221:40:41+0000,https://twittercom/ChrisOBrien617/status/270280393331204096"
"@DaisyHopkins97,Karmawillgetsitsownback,Sun,18Nov201221:40:41+0000,https://twittercom/DaisyHopkins97/status/270280393033392131"
"@JakeWilliams1,HahaasomanypeopleontheImneverwatchingxfactoragainbandwagon!YourthesamepeoplewhothoughtJedwardwerefunny#Karma,Sun,18Nov201221:40:41+0000,https://twittercom/JakeWilliams1/status/270280391838027776"
"@IAm_DjBuzzy951,IfuwantedtoIwouldbutIdontbcuzIminloveWithagirlthatcangive2Fucksaboutme#Karma,Sun,18Nov201221:40:40+0000,https://twittercom/IAm_DjBuzzy951/status/270280386192482304"
"@He_DownToEatIt,@Sucha_FcknLibrAicanstillseeit,butdontworryKARMAisabitchHOE!,Sun,18Nov201221:40:38+0000,https://twittercom/He_DownToEatIt/status/270280378433011712"
"@ZacharyBern,Karmadontdiscriminate,Sun,18Nov201221:40:38+0000,https://twittercom/ZacharyBern/status/270280378256871424"
"@_AdamShanks_,@C_C_13Cheatersneverwin#Karma,Sun,18Nov201221:40:34+0000,https://twittercom/_AdamShanks_/status/270280361307684864"
"@allirenae_,@_nicole_alexishahahakarmaisonehellofamotherfucker,Sun,18Nov201221:40:34+0000,https://twittercom/allirenae_/status/270280361039257600"
"@RaheelCortez,RT@ExcusMyCharisma:YouknowmaturityhashitanewlevelwhenyouletGodtakecareofyourproblemsandKarmatakecareofyourEnemies,Sun,18Nov201221:40:33+0000,https://twittercom/RaheelCortez/status/270280359395074048"
"@BrownBeautyJay_,ImatruebelieverinkarmaYougetwhatyougive,weatheritsbadorgoodWhatgoesaroundcomebackaround,Sun,18Nov201221:40:33+0000,https://twittercom/BrownBeautyJay_/status/270280358631727104"
"@KieranStocks,RT@scartz:@officialtulisaitsyourownfaultyoustupidcowyousavedRylanweeksago#karma,Sun,18Nov201221:40:30+0000,https://twittercom/KieranStocks/status/270280346153672705"
"@jackiesell,karmasabitch,Sun,18Nov201221:40:30+0000,https://twittercom/jackiesell/status/270280345906208768"
"@sportzjunkeeeee,RT@iTweetGoodShitt:Karmadoesntdiscriminate,Sun,18Nov201221:40:30+0000,https://twittercom/sportzjunkeeeee/status/270280343775485953"
"@niknak92,RT@KierraNewell_:Karmaisabitch!,Sun,18Nov201221:40:28+0000,https://twittercom/niknak92/status/270280336234135552"
"@DHiggs_4,RT@MrKendrickLamar:Karmadoesntdiscriminate,Sun,18Nov201221:40:28+0000,https://twittercom/DHiggs_4/status/270280336078938113"
"@vahh_nexxa,RT@Fierro_jaimito:""@vahh_nexxa:OnedayHugoisgonnagetstrandedinthedesert&amp;willneedhorseassistance,watch#Karma""#soonwehope,Sun,18Nov201221:40:27+0000,https://twittercom/vahh_nexxa/status/270280334514466816"
"@Hopiho,RT@MrKendrickLamar:Karmadoesntdiscriminate,Sun,18Nov201221:40:25+0000,https://twittercom/Hopiho/status/270280324720754688"
"@ravonroark,RT@ms_teacher12:Karmaalwayscomesbacktothepersonwhodeservesitthemost!,Sun,18Nov201221:40:20+0000,https://twittercom/ravonroark/status/270280302700687360"
"@I_RockPolo,RT@MrKendrickLamar:Karmadoesntdiscriminate,Sun,18Nov201221:40:18+0000,https://twittercom/I_RockPolo/status/270280295566172160"
"@ClaytonMiracle,RT@baloni13:Ijustneedtokeepkarmainmind&amp;IwillbeateaseAlwaysdowhatsrightAlwaysbehonest&amp;Donteverbespiteful,Sun,18Nov201221:40:15+0000,https://twittercom/ClaytonMiracle/status/270280280563134464"
"@thej693,Ellawasnttheworstbutwhentheyrepeatedlysavethejokeact,shitsgonnahappenKarmaatitsfinest#xfactor,Sun,18Nov201221:40:14+0000,https://twittercom/thej693/status/270280275949404162"
"@TheCiscoKidder,@Karma_Geddon_RNHaha!Awesome!,Sun,18Nov201221:40:13+0000,https://twittercom/TheCiscoKidder/status/270280275907448833"
"@_ReddBoneDiva,RT@KierraNewell_:Karmaisabitch!,Sun,18Nov201221:40:13+0000,https://twittercom/_ReddBoneDiva/status/270280273952907265"
"@SamanthaKinsela,@MissDLloydItsjustkarmacomingbacktobiteherforsavingrylanafewweeksago,Sun,18Nov201221:40:13+0000,https://twittercom/SamanthaKinsela/status/270280273323778048"
"@Leeny_P,Swearthetraintracksoundslikeitsgonnablowup,keepsmakingpurringnoises!IsthiskarmaforhatingJamesArthur?:,Sun,18Nov201221:40:11+0000,https://twittercom/Leeny_P/status/270280267447541760"
"@Karma_Fail,TAKEITEASY,Sun,18Nov201221:40:11+0000,https://twittercom/Karma_Fail/status/270280264901603328"
"@mayfid02,@officialtulisayourtoblameyousavedrylannotsofunnywhenitsyouractmaybenotvotingbecausetheydontlikeyou#karma,Sun,18Nov201221:40:08+0000,https://twittercom/mayfid02/status/270280254264860672"
"@dbs9896,RT@passion4dance7:ImafirmbelieverinKarma#noworries,Sun,18Nov201221:40:07+0000,https://twittercom/dbs9896/status/270280248669642753"
"@SomeLike_KARMA,RT@x_TriceyDaTruth:#oomfyounganddumb,Sun,18Nov201221:40:01+0000,https://twittercom/SomeLike_KARMA/status/270280222765633539"
"@SouthBelfastLSC,@bigGcrues@ulster_Ger72noGarethyourfansburningaLinfieldflagafteryourSetantawinwasadisgrace!Aintkarmaabitch!!#hypocrite,Sun,18Nov201221:39:57+0000,https://twittercom/SouthBelfastLSC/status/270280207439654912"
"@MissJ_me,RT@MrKendrickLamar:Karmadoesntdiscriminate,Sun,18Nov201221:39:57+0000,https://twittercom/MissJ_me/status/270280207284465664"
"@JohnaeYancy,RT@KierraNewell_:Karmaisabitch!,Sun,18Nov201221:39:56+0000,https://twittercom/JohnaeYancy/status/270280201789911040"
"@vinnylad,karmaexistsmaybe?:-Seriouslythoughisthepatterncoincidentalorcultural?,Sun,18Nov201221:39:55+0000,https://twittercom/vinnylad/status/270280198904221696"
"@FernandoEagle,Karmaisabitch,Sun,18Nov201221:39:52+0000,https://twittercom/FernandoEagle/status/270280184333225984"
"@daReal_tamakloe,RT@MrKendrickLamar:Karmadoesntdiscriminate,Sun,18Nov201221:39:51+0000,https://twittercom/daReal_tamakloe/status/270280180533178368"
"@TheJrays,RT@MrKendrickLamar:Karmadoesntdiscriminate,Sun,18Nov201221:39:50+0000,https://twittercom/TheJrays/status/270280177257418753"
"@ItsMe_TLee,RT@MrKendrickLamar:Karmadoesntdiscriminate,Sun,18Nov201221:39:50+0000,https://twittercom/ItsMe_TLee/status/270280176716365824"
"@SBarbaric,RT@MrKendrickLamar:Karmadoesntdiscriminate,Sun,18Nov201221:39:48+0000,https://twittercom/SBarbaric/status/270280170424897536"
"@BreatheHustle,Thekarmawilltastefarmorethen""good"",Sun,18Nov201221:39:48+0000,https://twittercom/BreatheHustle/status/270280169573449729"
"@sanksshep,RooftopsolararrayontheFiskarKarmahttp://tco/RbhVru4H,Sun,18Nov201221:39:47+0000,https://twittercom/sanksshep/status/270280164087304192"
"@r_ransom1,Karmadoesntdiscriminate,Sun,18Nov201221:39:46+0000,https://twittercom/r_ransom1/status/270280161939845120"
"@CarlosJosu1,@janett_15Karmaonlyplayswhenitwillkickharder^^Justsitandwaitandthenenjoytheshow,Sun,18Nov201221:39:44+0000,https://twittercom/CarlosJosu1/status/270280151244357632"
"@Keyauna_Maliah,RT@BmwTrav:ButkarmaafoolitwillcatchyoufromtheblindsidesoIhustle24,Sun,18Nov201221:39:43+0000,https://twittercom/Keyauna_Maliah/status/270280146769031169"
"@MansurNasreen,RT@MrKendrickLamar:Karmadoesntdiscriminate,Sun,18Nov201221:39:42+0000,https://twittercom/MansurNasreen/status/270280145057759232"
"@quistinanaa,@Sean_RadkehahAHaicanthityoubutkarmawill!!,Sun,18Nov201221:39:41+0000,https://twittercom/quistinanaa/status/270280141358383107"
"@_saammm_,RT@MrKendrickLamar:Karmadoesntdiscriminate,Sun,18Nov201221:39:41+0000,https://twittercom/_saammm_/status/270280140695678976"
"@Hairybloke,@officialtulisa#xfactorKarmacanbeterribleMaybeyouregretsavingRylannowordoyoubelievehesabetteractthanElla?,Sun,18Nov201221:39:41+0000,https://twittercom/Hairybloke/status/270280139982643201"
"@A_R0D21,RT@MrKendrickLamar:Karmadoesntdiscriminate,Sun,18Nov201221:39:40+0000,https://twittercom/A_R0D21/status/270280137080188928"
"@DanielMIsBatman,RT@Mikeod014:Whenkarmacomesbacktopunchyouintheface,Illbethere,justincaseitneedshelp,Sun,18Nov201221:39:40+0000,https://twittercom/DanielMIsBatman/status/270280136786604033"
"@grimley_katie,RT@ItsFunnyLife:Ifkarmadosenthityou,Iwill,Sun,18Nov201221:39:40+0000,https://twittercom/grimley_katie/status/270280136203579392"
"@SamanthaSchmich,Lovethtyoudonttakeshitfrompeople:chinupdarling!Theywillgetwhatscomingtothem:alwaysrememberkarmaisabitchxx,Sun,18Nov201221:39:37+0000,https://twittercom/SamanthaSchmich/status/270280124719562752"
"@Miller_Lite19,Karma,nowiMessagewontwork,Sun,18Nov201221:39:37+0000,https://twittercom/Miller_Lite19/status/270280122530156545"
"@Im_kingston,KarmaisgoodtomewhileitsfuckingUrwholelifesideway,Sun,18Nov201221:39:37+0000,https://twittercom/Im_kingston/status/270280122492407808"
"@hazelkaraoke,@officialtulisatimetorememberitsasingingcomp#karma,Sun,18Nov201221:39:37+0000,https://twittercom/hazelkaraoke/status/270280122391752704"
"@UKMayniacs_,DoyoubelieveinKarma?MOTHERFUCKINGYEShttp://tco/YtdtPfSE,Sun,18Nov201221:39:36+0000,https://twittercom/UKMayniacs_/status/270280117153058817"
"@louis_stamps,RT@MrKendrickLamar:Karmadoesntdiscriminate,Sun,18Nov201221:39:35+0000,https://twittercom/louis_stamps/status/270280115563425792"
"@abiLbowen,HAHAHAHAKARMAGOTYOUBITCHHHHHHHH,Sun,18Nov201221:39:35+0000,https://twittercom/abiLbowen/status/270280113101352960"
"@Sanyakhann,Karmasabitch,Sun,18Nov201221:39:34+0000,https://twittercom/Sanyakhann/status/270280110530240512"
"@OG_tripple,RT@MrKendrickLamar:Karmadoesntdiscriminate,Sun,18Nov201221:39:32+0000,https://twittercom/OG_tripple/status/270280103181815808"
"@ronaldtreur,RT@TravelNextnl:SocialewintersportappSnowcietygaatsamenwerkingaanmetBizztravelhttp://tco/usx1xn3s#snowciety#bizztravel,Thu,15Nov201217:29:35+0000,https://twittercom/ronaldtreur/status/269130036521603072"
"@TravelNextnl,SocialewintersportappSnowcietygaatsamenwerkingaanmetBizztravelhttp://tco/usx1xn3s#snowciety#bizztravel,Thu,15Nov201212:29:45+0000,https://twittercom/TravelNextnl/status/269054580527083520"
"@DroidTweak,#androidappsSnowciety-Ski&amp;Snowboardhttp://tco/z0nEpKkN#technews,Wed,14Nov201218:53:35+0000,https://twittercom/DroidTweak/status/268788788921266180"
"@androidall,#droidtweak#androidappsSnowciety-Ski&amp;Snowboardhttp://tco/4y5BhtFChttp://tco/7BymXX21@droidtweak,Wed,14Nov201218:01:05+0000,https://twittercom/androidall/status/268775577627013120"
"@HTCSensations,[AndroidAppMarketing,Clickformoreinfo][EmailAndroidNews,Clicktobeupdatedhttp://tco/rDYJJbej,Wed,14Nov201217:58:11+0000,https://twittercom/HTCSensations/status/268774847201570816"
